"hgnc_symbol","ensembl_gene_id","ensembl_transcript_id","chromosome_name","start_position","end_position","strand","transcript_start","transcript_end","transcription_start_site","transcript_length","transcript_is_canonical","transcript_tsl","gene_biotype","transcript_biotype","ensembl_peptide_id"
"PAX6","ENSG00000007372","ENST00000241001","11",31784779,31817967,-1,31784779,31817967,31817967,6899,NA,"tsl1","protein_coding","protein_coding","ENSP00000241001"
"PAX6","ENSG00000007372","ENST00000474783","11",31784779,31817967,-1,31789918,31811328,31811328,4392,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000638629","11",31784779,31817967,-1,31789934,31804046,31804046,2844,NA,"tsl2","protein_coding","protein_coding","ENSP00000490971"
"PAX6","ENSG00000007372","ENST00000639548","11",31784779,31817967,-1,31789934,31804175,31804175,1417,NA,"tsl5","protein_coding","protein_coding","ENSP00000491944"
"PAX6","ENSG00000007372","ENST00000640125","11",31784779,31817967,-1,31789934,31804175,31804175,1375,NA,"tsl5","protein_coding","protein_coding","ENSP00000492166"
"PAX6","ENSG00000007372","ENST00000481563","11",31784779,31817967,-1,31789934,31804237,31804237,1587,NA,"tsl5","protein_coding","protein_coding","ENSP00000492205"
"PAX6","ENSG00000007372","ENST00000638696","11",31784779,31817967,-1,31789934,31806411,31806411,1203,NA,"tsl5","protein_coding","protein_coding","ENSP00000492756"
"PAX6","ENSG00000007372","ENST00000638755","11",31784779,31817967,-1,31789934,31806411,31806411,1161,NA,"tsl5","protein_coding","protein_coding","ENSP00000492181"
"PAX6","ENSG00000007372","ENST00000470027","11",31784779,31817967,-1,31789936,31804460,31804460,3587,NA,"tsl2","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000640287","11",31784779,31817967,-1,31789936,31806629,31806629,1485,NA,"tsl1","protein_coding","protein_coding","ENSP00000492822"
"PAX6","ENSG00000007372","ENST00000533333","11",31784779,31817967,-1,31789936,31811308,31811308,6173,NA,"tsl2","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000640613","11",31784779,31817967,-1,31789938,31811118,31811118,1525,NA,"tsl5","protein_coding","protein_coding","ENSP00000492587"
"PAX6","ENSG00000007372","ENST00000423822","11",31784779,31817967,-1,31789941,31817910,31817910,1521,NA,"tsl5","protein_coding","protein_coding","ENSP00000388132"
"PAX6","ENSG00000007372","ENST00000639061","11",31784779,31817967,-1,31789946,31803245,31803245,1473,NA,"tsl5","protein_coding","protein_coding","ENSP00000491324"
"PAX6","ENSG00000007372","ENST00000640766","11",31784779,31817967,-1,31789946,31805795,31805795,1797,NA,"tsl5","protein_coding","protein_coding","ENSP00000491214"
"PAX6","ENSG00000007372","ENST00000640963","11",31784779,31817967,-1,31789946,31806916,31806916,1267,NA,"tsl5","protein_coding","protein_coding","ENSP00000492397"
"PAX6","ENSG00000007372","ENST00000471303","11",31784779,31817967,-1,31789946,31811121,31811121,2423,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000379111","11",31784779,31817967,-1,31789946,31811952,31811952,1718,NA,"tsl5","protein_coding","protein_coding","ENSP00000368406"
"PAX6","ENSG00000007372","ENST00000639950","11",31784779,31817967,-1,31789946,31813131,31813131,2133,NA,"tsl5","protein_coding","protein_coding","ENSP00000491862"
"PAX6","ENSG00000007372","ENST00000464174","11",31784779,31817967,-1,31789947,31800651,31800651,846,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000494377","11",31784779,31817967,-1,31789947,31802946,31802946,1911,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000638250","11",31784779,31817967,-1,31789947,31811057,31811057,1483,NA,"tsl5","protein_coding","protein_coding","ENSP00000491365"
"PAX6","ENSG00000007372","ENST00000379123","11",31784779,31817967,-1,31789947,31811322,31811322,1923,NA,"tsl5","protein_coding","protein_coding","ENSP00000368418"
"PAX6","ENSG00000007372","ENST00000640038","11",31784779,31817967,-1,31789949,31794323,31794323,781,NA,"tsl2","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000524853","11",31784779,31817967,-1,31789951,31812745,31812745,2221,NA,"tsl5","protein_coding","protein_coding","ENSP00000431585"
"PAX6","ENSG00000007372","ENST00000640872","11",31784779,31817967,-1,31789952,31803960,31803960,2367,NA,"tsl1","protein_coding","protein_coding","ENSP00000491065"
"PAX6","ENSG00000007372","ENST00000639394","11",31784779,31817967,-1,31789957,31811068,31811068,1988,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000492177"
"PAX6","ENSG00000007372","ENST00000640735","11",31784779,31817967,-1,31789962,31801992,31801992,2060,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000639109","11",31784779,31817967,-1,31789962,31804006,31804006,2734,NA,"tsl5","protein_coding","protein_coding","ENSP00000491904"
"PAX6","ENSG00000007372","ENST00000638853","11",31784779,31817967,-1,31789962,31805467,31805467,1248,NA,"tsl5","protein_coding","protein_coding","ENSP00000491280"
"PAX6","ENSG00000007372","ENST00000640460","11",31784779,31817967,-1,31789962,31807656,31807656,1736,NA,"tsl5","protein_coding","protein_coding","ENSP00000492802"
"PAX6","ENSG00000007372","ENST00000638913","11",31784779,31817967,-1,31789962,31811341,31811341,2390,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000638802","11",31784779,31817967,-1,31790006,31803673,31803673,1505,NA,"tsl5","protein_coding","protein_coding","ENSP00000492437"
"PAX6","ENSG00000007372","ENST00000638346","11",31784779,31817967,-1,31790014,31804267,31804267,1863,NA,"tsl5","protein_coding","protein_coding","ENSP00000491267"
"PAX6","ENSG00000007372","ENST00000530373","11",31784779,31817967,-1,31790718,31800667,31800667,785,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000379115","11",31784779,31817967,-1,31790727,31811322,31811322,1531,NA,"tsl5","protein_coding","protein_coding","ENSP00000368410"
"PAX6","ENSG00000007372","ENST00000639006","11",31784779,31817967,-1,31790738,31803620,31803620,1507,NA,"tsl5","protein_coding","protein_coding","ENSP00000491210"
"PAX6","ENSG00000007372","ENST00000639054","11",31784779,31817967,-1,31790762,31811118,31811118,2254,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000640335","11",31784779,31817967,-1,31790763,31810124,31810124,964,NA,"tsl5","protein_coding","protein_coding","ENSP00000492808"
"PAX6","ENSG00000007372","ENST00000638762","11",31784779,31817967,-1,31790769,31804258,31804258,2580,NA,"tsl5","protein_coding","protein_coding","ENSP00000491517"
"PAX6","ENSG00000007372","ENST00000438681","11",31784779,31817967,-1,31790774,31811231,31811231,1395,NA,"tsl5","protein_coding","protein_coding","ENSP00000404356"
"PAX6","ENSG00000007372","ENST00000638878","11",31784779,31817967,-1,31790790,31803673,31803673,1369,NA,"tsl5","protein_coding","protein_coding","ENSP00000492081"
"PAX6","ENSG00000007372","ENST00000639943","11",31784779,31817967,-1,31790791,31808802,31808802,2584,NA,"tsl5","protein_coding","protein_coding","ENSP00000491229"
"PAX6","ENSG00000007372","ENST00000640431","11",31784779,31817967,-1,31790823,31814976,31814976,2037,NA,"tsl5","protein_coding","protein_coding","ENSP00000491779"
"PAX6","ENSG00000007372","ENST00000532916","11",31784779,31817967,-1,31793173,31794126,31794126,627,NA,"tsl3","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000639034","11",31784779,31817967,-1,31793209,31811331,31811331,1794,NA,"tsl5 (assigned to previous version 1)","protein_coding","protein_coding","ENSP00000491679"
"PAX6","ENSG00000007372","ENST00000531910","11",31784779,31817967,-1,31793219,31802014,31802014,1958,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000640172","11",31784779,31817967,-1,31793224,31811331,31811331,2525,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000640684","11",31784779,31817967,-1,31793247,31811144,31811144,1710,NA,"tsl5","protein_coding","protein_coding","ENSP00000491492"
"PAX6","ENSG00000007372","ENST00000639079","11",31784779,31817967,-1,31793273,31804255,31804255,2608,NA,"tsl5","protein_coding","protein_coding","ENSP00000492129"
"PAX6","ENSG00000007372","ENST00000640242","11",31784779,31817967,-1,31793449,31811114,31811114,1298,NA,"tsl5","protein_coding","protein_coding","ENSP00000492409"
"PAX6","ENSG00000007372","ENST00000455099","11",31784779,31817967,-1,31794630,31811689,31811689,1202,NA,"tsl5","protein_coding","protein_coding","ENSP00000397384"
"PAX6","ENSG00000007372","ENST00000530714","11",31784779,31817967,-1,31801464,31803673,31803673,650,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000534353","11",31784779,31817967,-1,31801578,31804619,31804619,540,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000533156","11",31784779,31817967,-1,31801727,31806013,31806013,848,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000639920","11",31784779,31817967,-1,31801742,31807619,31807619,676,NA,"tsl5","protein_coding","protein_coding","ENSP00000492111"
"PAX6","ENSG00000007372","ENST00000534390","11",31784779,31817967,-1,31802740,31806884,31806884,1084,NA,"tsl5","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000527769","11",31784779,31817967,-1,31806344,31811118,31811118,487,NA,"tsl3","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000532175","11",31784779,31817967,-1,31806344,31817948,31817948,524,NA,"tsl3","protein_coding","retained_intron",""
"PAX6","ENSG00000007372","ENST00000640251","11",31784779,31817967,-1,31806431,31811270,31811270,649,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000638278","11",31784779,31817967,-1,31809746,31810162,31810162,417,NA,"tslNA","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000640617","11",31784779,31817967,-1,31810343,31810924,31810924,412,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000639203","11",31784779,31817967,-1,31810871,31811663,31811663,532,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00000640819","11",31784779,31817967,-1,31810901,31817932,31817932,368,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PAX6","ENSG00000007372","ENST00001142762","11",31784779,31817967,-1,31784779,31811322,31811322,6990,NA,"","protein_coding","protein_coding","ENSP00000814974"
"PRRT2","ENSG00000167371","ENST00000568516","16",29811382,29815892,1,29811382,29812328,29811382,534,NA,"tsl4","protein_coding","protein_coding_CDS_not_defined",""
"PRRT2","ENSG00000167371","ENST00000637596","16",29811382,29815892,1,29811547,29813439,29811547,520,NA,"tsl5","protein_coding","protein_coding","ENSP00000489805"
"PRRT2","ENSG00000167371","ENST00000562148","16",29811382,29815892,1,29811856,29813372,29811856,564,NA,"tsl3","protein_coding","protein_coding","ENSP00000454634"
"PRRT2","ENSG00000167371","ENST00000637542","16",29811382,29815892,1,29811926,29813038,29811926,100,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PRRT2","ENSG00000167371","ENST00000636001","16",29811382,29815892,1,29812059,29813019,29812059,100,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PRRT2","ENSG00000167371","ENST00000647876","16",29811382,29815892,1,29812150,29815682,29812150,2867,NA,"","protein_coding","protein_coding","ENSP00000498021"
"PRRT2","ENSG00000167371","ENST00000636131","16",29811382,29815892,1,29812179,29815694,29812179,2365,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000490390"
"PRRT2","ENSG00000167371","ENST00000567551","16",29811382,29815892,1,29812181,29814429,29812181,644,NA,"tsl5","protein_coding","protein_coding","ENSP00000489813"
"PRRT2","ENSG00000167371","ENST00000637290","16",29811382,29815892,1,29812184,29815711,29812184,2009,NA,"tsl5","protein_coding","nonsense_mediated_decay","ENSP00000490278"
"PRRT2","ENSG00000167371","ENST00000567659","16",29811382,29815892,1,29812150,29815878,29812150,2664,NA,"tsl2","protein_coding","protein_coding","ENSP00000456226"
"PRRT2","ENSG00000167371","ENST00000637565","16",29811382,29815892,1,29812150,29815703,29812150,1776,NA,"tsl5","protein_coding","protein_coding","ENSP00000490207"
"PRRT2","ENSG00000167371","ENST00000358758","16",29811382,29815892,1,29812193,29815881,29812193,2462,1,"tsl1 (assigned to previous version 11)","protein_coding","protein_coding","ENSP00000351608"
"PRRT2","ENSG00000167371","ENST00000636619","16",29811382,29815892,1,29812150,29815892,29812150,2361,NA,"tsl5","protein_coding","protein_coding","ENSP00000489669"
"PRRT2","ENSG00000167371","ENST00000636019","16",29811382,29815892,1,29812237,29813729,29812237,131,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PRRT2","ENSG00000167371","ENST00000300797","16",29811382,29815892,1,29812187,29815880,29812187,3056,NA,"tsl2","protein_coding","protein_coding","ENSP00000300797"
"PRRT2","ENSG00000167371","ENST00000637403","16",29811382,29815892,1,29812150,29815892,29812150,2358,NA,"tsl5","protein_coding","protein_coding","ENSP00000489782"
"PRRT2","ENSG00000167371","ENST00000572820","16",29811382,29815892,1,29812187,29815892,29812187,2507,NA,"tsl5","protein_coding","protein_coding","ENSP00000458291"
"PRRT2","ENSG00000167371","ENST00000637064","16",29811382,29815892,1,29812345,29815892,29812345,2402,NA,"tsl5","protein_coding","protein_coding","ENSP00000490826"
"PRRT2","ENSG00000167371","ENST00000636246","16",29811382,29815892,1,29812375,29813408,29812375,517,NA,"tsl5","protein_coding","protein_coding","ENSP00000489948"
"PRRT2","ENSG00000167371","ENST00000636902","16",29811382,29815892,1,29814435,29814730,29814435,100,NA,"tsl5","protein_coding","protein_coding","ENSP00000489935"
"PRRT2","ENSG00000167371","ENST00000637425","16",29811382,29815892,1,29814779,29815566,29814779,100,NA,"tsl5","protein_coding","protein_coding_CDS_not_defined",""
"PRRT2","ENSG00000167371","ENST00000861878","16",29811382,29815892,1,29812187,29815878,29812187,2655,NA,"","protein_coding","protein_coding","ENSP00000531937"
"PRRT2","ENSG00000167371","ENST00001141028","16",29811382,29815892,1,29812193,29815892,29812193,2473,NA,"","protein_coding","protein_coding","ENSP00000808689"
"IKZF1","ENSG00000185811","ENST00000698573","7",50303412,50405101,1,50304044,50405101,50304044,5597,NA,"","protein_coding","protein_coding","ENSP00000513804"
"IKZF1","ENSG00000185811","ENST00000642219","7",50303412,50405101,1,50304025,50405101,50304025,6182,NA,"","protein_coding","protein_coding","ENSP00000496655"
"IKZF1","ENSG00000185811","ENST00000645066","7",50303412,50405101,1,50304083,50399966,50304083,558,NA,"","protein_coding","protein_coding","ENSP00000494055"
"IKZF1","ENSG00000185811","ENST00000484847","7",50303412,50405101,1,50304124,50328255,50304124,908,NA,"tsl2 (assigned to previous version 5)","protein_coding","retained_intron",""
"IKZF1","ENSG00000185811","ENST00000698574","7",50303412,50405101,1,50304251,50400627,50304251,1743,NA,"","protein_coding","protein_coding","ENSP00000513805"
"IKZF1","ENSG00000185811","ENST00000646110","7",50303412,50405101,1,50304529,50369601,50304529,708,NA,"","protein_coding","protein_coding","ENSP00000493696"
"IKZF1","ENSG00000185811","ENST00000331340","7",50303412,50405101,1,50304716,50405101,50304716,6255,1,"tsl1 (assigned to previous version 7)","protein_coding","protein_coding","ENSP00000331614"
"IKZF1","ENSG00000185811","ENST00000413698","7",50303412,50405101,1,50304529,50369444,50304529,2007,NA,"tsl1","protein_coding","protein_coding","ENSP00000388478"
"IKZF1","ENSG00000185811","ENST00000359197","7",50303412,50405101,1,50304529,50405101,50304529,6316,NA,"tsl1","protein_coding","protein_coding","ENSP00000352123"
"IKZF1","ENSG00000185811","ENST00000346667","7",50303412,50405101,1,50304529,50405101,50304529,5632,NA,"tsl5","protein_coding","protein_coding","ENSP00000340080"
"IKZF1","ENSG00000185811","ENST00000615491","7",50303412,50405101,1,50304529,50405101,50304529,5893,NA,"tsl5","protein_coding","protein_coding","ENSP00000478368"
"IKZF1","ENSG00000185811","ENST00000698575","7",50303412,50405101,1,50304529,50405101,50304529,6013,NA,"","protein_coding","protein_coding","ENSP00000513806"
"IKZF1","ENSG00000185811","ENST00000698576","7",50303412,50405101,1,50304895,50328812,50304895,1257,NA,"","protein_coding","retained_intron",""
"IKZF1","ENSG00000185811","ENST00000439701","7",50303412,50405101,1,50308673,50405101,50308673,6156,NA,"tsl1 (assigned to previous version 1)","protein_coding","protein_coding","ENSP00000413025"
"IKZF1","ENSG00000185811","ENST00000438033","7",50303412,50405101,1,50308673,50405101,50308673,6021,NA,"tsl2","protein_coding","protein_coding","ENSP00000396554"
"IKZF1","ENSG00000185811","ENST00000492782","7",50303412,50405101,1,50308673,50369699,50308673,646,NA,"tsl2 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000494180"
"IKZF1","ENSG00000185811","ENST00000462201","7",50303412,50405101,1,50308754,50377327,50308754,1122,NA,"tsl3","protein_coding","retained_intron",""
"IKZF1","ENSG00000185811","ENST00000641948","7",50303412,50405101,1,50318406,50328948,50318406,1527,NA,"","protein_coding","retained_intron",""
"IKZF1","ENSG00000185811","ENST00000471793","7",50303412,50405101,1,50327379,50400627,50327379,1779,NA,"tsl2","protein_coding","retained_intron",""
"IKZF1","ENSG00000185811","ENST00000426121","7",50303412,50405101,1,50327649,50400009,50327649,201,NA,"tsl1","protein_coding","protein_coding","ENSP00000409588"
"IKZF1","ENSG00000185811","ENST00000492119","7",50303412,50405101,1,50367665,50369704,50367665,584,NA,"tsl3","protein_coding","retained_intron",""
"IKZF1","ENSG00000185811","ENST00000698577","7",50303412,50405101,1,50391749,50403444,50391749,3612,NA,"","protein_coding","protein_coding_CDS_not_defined",""
"IKZF1","ENSG00000185811","ENST00000858039","7",50303412,50405101,1,50303412,50405101,50303412,5916,NA,"","protein_coding","protein_coding","ENSP00000528098"
"IKZF1","ENSG00000185811","ENST00000858040","7",50303412,50405101,1,50304025,50405101,50304025,6383,NA,"","protein_coding","protein_coding","ENSP00000528099"
"IKZF1","ENSG00000185811","ENST00000858041","7",50303412,50405101,1,50303412,50405101,50303412,5790,NA,"","protein_coding","protein_coding","ENSP00000528100"
"IKZF1","ENSG00000185811","ENST00000858042","7",50303412,50405101,1,50304529,50405101,50304529,6181,NA,"","protein_coding","protein_coding","ENSP00000528101"
"IKZF1","ENSG00000185811","ENST00000858043","7",50303412,50405101,1,50304529,50405101,50304529,6055,NA,"","protein_coding","protein_coding","ENSP00000528102"
"IKZF1","ENSG00000185811","ENST00000858044","7",50303412,50405101,1,50304044,50405101,50304044,6119,NA,"","protein_coding","protein_coding","ENSP00000528103"
"IKZF1","ENSG00000185811","ENST00000858045","7",50303412,50405101,1,50304025,50405101,50304025,6122,NA,"","protein_coding","protein_coding","ENSP00000528104"
"IKZF1","ENSG00000185811","ENST00000858046","7",50303412,50405101,1,50304044,50405101,50304044,5858,NA,"","protein_coding","protein_coding","ENSP00000528105"
"IKZF1","ENSG00000185811","ENST00000858047","7",50303412,50405101,1,50304025,50405101,50304025,6122,NA,"","protein_coding","protein_coding","ENSP00000528106"
"IKZF1","ENSG00000185811","ENST00000858048","7",50303412,50405101,1,50304039,50405101,50304039,6600,NA,"","protein_coding","protein_coding","ENSP00000528107"
"IKZF1","ENSG00000185811","ENST00000858049","7",50303412,50405101,1,50304039,50405101,50304039,6540,NA,"","protein_coding","protein_coding","ENSP00000528108"
"IKZF1","ENSG00000185811","ENST00000858050","7",50303412,50405101,1,50304044,50405101,50304044,6179,NA,"","protein_coding","protein_coding","ENSP00000528109"
"IKZF1","ENSG00000185811","ENST00000858051","7",50303412,50405101,1,50304529,50405101,50304529,6376,NA,"","protein_coding","protein_coding","ENSP00000528110"
"IKZF1","ENSG00000185811","ENST00000858052","7",50303412,50405101,1,50304529,50405101,50304529,6502,NA,"","protein_coding","protein_coding","ENSP00000528111"
"IKZF1","ENSG00000185811","ENST00000858053","7",50303412,50405101,1,50304025,50405101,50304025,5996,NA,"","protein_coding","protein_coding","ENSP00000528112"
"IKZF1","ENSG00000185811","ENST00000858054","7",50303412,50405101,1,50304025,50405101,50304025,5861,NA,"","protein_coding","protein_coding","ENSP00000528113"
"IKZF1","ENSG00000185811","ENST00000858055","7",50303412,50405101,1,50304039,50405101,50304039,6279,NA,"","protein_coding","protein_coding","ENSP00000528114"
"IKZF1","ENSG00000185811","ENST00000858056","7",50303412,50405101,1,50304044,50405101,50304044,5993,NA,"","protein_coding","protein_coding","ENSP00000528115"
"IKZF1","ENSG00000185811","ENST00000858057","7",50303412,50405101,1,50304529,50405101,50304529,6181,NA,"","protein_coding","protein_coding","ENSP00000528116"
"IKZF1","ENSG00000185811","ENST00000858058","7",50303412,50405101,1,50304529,50405101,50304529,5920,NA,"","protein_coding","protein_coding","ENSP00000528117"
"IKZF1","ENSG00000185811","ENST00000858059","7",50303412,50405101,1,50304529,50405101,50304529,6241,NA,"","protein_coding","protein_coding","ENSP00000528118"
"IKZF1","ENSG00000185811","ENST00000858060","7",50303412,50405101,1,50304039,50405101,50304039,6213,NA,"","protein_coding","protein_coding","ENSP00000528119"
"IKZF1","ENSG00000185811","ENST00000858061","7",50303412,50405101,1,50308673,50405101,50308673,5727,NA,"","protein_coding","protein_coding","ENSP00000528120"
"IKZF1","ENSG00000185811","ENST00000858062","7",50303412,50405101,1,50308673,50405101,50308673,6282,NA,"","protein_coding","protein_coding","ENSP00000528121"
"IKZF1","ENSG00000185811","ENST00000858063","7",50303412,50405101,1,50308673,50405101,50308673,5895,NA,"","protein_coding","protein_coding","ENSP00000528122"
"IKZF1","ENSG00000185811","ENST00000858064","7",50303412,50405101,1,50318377,50405101,50318377,6089,NA,"","protein_coding","protein_coding","ENSP00000528123"
"IKZF1","ENSG00000185811","ENST00000858065","7",50303412,50405101,1,50318413,50405101,50318413,6225,NA,"","protein_coding","protein_coding","ENSP00000528124"
"IKZF1","ENSG00000185811","ENST00000971279","7",50303412,50405101,1,50304025,50405101,50304025,6257,NA,"","protein_coding","protein_coding","ENSP00000641338"
"IKZF1","ENSG00000185811","ENST00000971280","7",50303412,50405101,1,50304025,50405101,50304025,6014,NA,"","protein_coding","protein_coding","ENSP00000641339"
"IKZF1","ENSG00000185811","ENST00000981416","7",50303412,50405101,1,50304025,50370167,50304025,1215,NA,"","protein_coding","protein_coding","ENSP00000651233"
"IKZF1","ENSG00000185811","ENST00001090713","7",50303412,50405101,1,50303412,50369704,50303412,546,NA,"","protein_coding","protein_coding","ENSP00000760519"
"IKZF1","ENSG00000185811","ENST00001090714","7",50303412,50405101,1,50304044,50369957,50304044,741,NA,"","protein_coding","protein_coding","ENSP00000760520"
"IKZF1","ENSG00000185811","ENST00001106691","7",50303412,50405101,1,50304529,50394764,50304529,4159,NA,"","protein_coding","protein_coding","ENSP00000776496"
"IKZF1","ENSG00000185811","ENST00001106692","7",50303412,50405101,1,50304025,50378707,50304025,2684,NA,"","protein_coding","protein_coding","ENSP00000776497"
"IKZF1","ENSG00000185811","ENST00001106693","7",50303412,50405101,1,50304044,50378371,50304044,2084,NA,"","protein_coding","protein_coding","ENSP00000776498"
"IKZF1","ENSG00000185811","ENST00001122948","7",50303412,50405101,1,50304529,50343937,50304529,1837,NA,"","protein_coding","protein_coding","ENSP00000792753"
"MAX","ENSG00000125952","ENST00000341653","14",65005398,65102695,-1,65005398,65102560,65102560,1279,NA,"tsl2","protein_coding","protein_coding","ENSP00000342482"
"MAX","ENSG00000125952","ENST00000651648","14",65005398,65102695,-1,65060918,65102381,65102381,2013,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000498863"
"MAX","ENSG00000125952","ENST00000358402","14",65005398,65102695,-1,65075124,65102560,65102560,2029,NA,"tsl1","protein_coding","protein_coding","ENSP00000351175"
"MAX","ENSG00000125952","ENST00000358664","14",65005398,65102695,-1,65075127,65102517,65102517,2010,1,"tsl1 (assigned to previous version 8)","protein_coding","protein_coding","ENSP00000351490"
"MAX","ENSG00000125952","ENST00000556979","14",65005398,65102695,-1,65075127,65102560,65102560,2818,NA,"tsl3 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000452378"
"MAX","ENSG00000125952","ENST00000394606","14",65005398,65102695,-1,65075127,65102519,65102519,2097,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000378104"
"MAX","ENSG00000125952","ENST00000555932","14",65005398,65102695,-1,65075158,65102560,65102560,1763,NA,"tsl5","protein_coding","protein_coding","ENSP00000450763"
"MAX","ENSG00000125952","ENST00000284165","14",65005398,65102695,-1,65075202,65102560,65102560,3227,NA,"tsl1","protein_coding","protein_coding","ENSP00000284165"
"MAX","ENSG00000125952","ENST00000556892","14",65005398,65102695,-1,65075544,65102695,65102695,1539,NA,"tsl5 (assigned to previous version 5)","protein_coding","protein_coding","ENSP00000452206"
"MAX","ENSG00000125952","ENST00000555419","14",65005398,65102695,-1,65076086,65102339,65102339,765,NA,"tsl5","protein_coding","protein_coding","ENSP00000452405"
"MAX","ENSG00000125952","ENST00000553928","14",65005398,65102695,-1,65076458,65102360,65102360,623,NA,"tsl1","protein_coding","nonsense_mediated_decay","ENSP00000451907"
"MAX","ENSG00000125952","ENST00000557277","14",65005398,65102695,-1,65076462,65102690,65102690,728,NA,"tsl3","protein_coding","protein_coding","ENSP00000450955"
"MAX","ENSG00000125952","ENST00000553951","14",65005398,65102695,-1,65077193,65101685,65101685,1092,NA,"tsl2","protein_coding","retained_intron",""
"MAX","ENSG00000125952","ENST00000555667","14",65005398,65102695,-1,65077301,65102560,65102560,617,NA,"tsl1","protein_coding","protein_coding","ENSP00000452286"
"MAX","ENSG00000125952","ENST00000557746","14",65005398,65102695,-1,65077385,65102560,65102560,614,NA,"tsl4","protein_coding","protein_coding","ENSP00000452197"
"MAX","ENSG00000125952","ENST00000556443","14",65005398,65102695,-1,65077774,65102560,65102560,628,NA,"tsl2","protein_coding","protein_coding","ENSP00000450818"
"MAX","ENSG00000125952","ENST00000246163","14",65005398,65102695,-1,65083744,65102560,65102560,948,NA,"tsl1","protein_coding","protein_coding","ENSP00000246163"
"MAX","ENSG00000125952","ENST00000556702","14",65005398,65102695,-1,65093498,65102478,65102478,520,NA,"tsl2","protein_coding","retained_intron",""
"MAX","ENSG00000125952","ENST00000554709","14",65005398,65102695,-1,65093703,65102517,65102517,327,NA,"tsl4","protein_coding","retained_intron",""
"MAX","ENSG00000125952","ENST00000937807","14",65005398,65102695,-1,65075128,65102560,65102560,1884,NA,"","protein_coding","protein_coding","ENSP00000607866"
"MAX","ENSG00000125952","ENST00000937808","14",65005398,65102695,-1,65075126,65102560,65102560,2108,NA,"","protein_coding","protein_coding","ENSP00000607867"
"MAX","ENSG00000125952","ENST00001008518","14",65005398,65102695,-1,65005398,65102560,65102560,1252,NA,"","protein_coding","protein_coding","ENSP00000678335"
"MAX","ENSG00000125952","ENST00001008519","14",65005398,65102695,-1,65068555,65102560,65102560,2180,NA,"","protein_coding","protein_coding","ENSP00000678336"
"MAX","ENSG00000125952","ENST00001008520","14",65005398,65102695,-1,65075126,65102573,65102573,2125,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000678337"
"MAX","ENSG00000125952","ENST00001008521","14",65005398,65102695,-1,65075126,65102553,65102553,2109,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000678338"
"MAX","ENSG00000125952","ENST00001008522","14",65005398,65102695,-1,65075126,65102545,65102545,2113,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000678339"
"MAX","ENSG00000125952","ENST00001008524","14",65005398,65102695,-1,65075127,65102541,65102541,2216,NA,"","protein_coding","nonsense_mediated_decay","ENSP00000678341"
